nbits,nprimes,msgsize,spawnTime,encrTime,decrTime,memory
64,78,32,0.132197618,0.367877722,0.419902086,0.001235962
64,79,8,0.128508806,0.375936508,0.420252323,0.000930786
64,79,16,0.128508806,0.369736433,0.436823845,0.001235962
64,79,24,0.128508806,0.361029863,0.427710056,0.001235962
64,79,32,0.128508806,0.378677845,0.419957876,0.001235962
64,80,8,0.149165869,0.383865118,0.447920322,0.000930786
64,80,16,0.149165869,0.387860537,0.439567804,0.001235962
64,80,24,0.149165869,0.398778915,0.475795269,0.001235962
64,80,32,0.149165869,0.439377308,0.452497005,0.001235962
64,81,8,0.129606247,0.408017397,0.461448908,0.000930786
64,81,16,0.129606247,0.394058228,0.459860802,0.001235962
64,81,24,0.129606247,0.395363331,0.466570377,0.001235962
64,81,32,0.129606247,0.415918827,0.476465702,0.001235962
64,82,8,0.148409367,0.408269644,0.466839314,0.000930786
64,82,16,0.148409367,0.421533585,0.478043795,0.001235962
64,82,24,0.148409367,0.409717083,0.472217798,0.001235962
64,82,32,0.148409367,0.418717384,0.469272614,0.001235962
64,83,8,0.135966301,0.431820631,0.479400635,0.000930786
64,83,16,0.135966301,0.426232815,0.492634058,0.001235962
64,83,24,0.135966301,0.47190094,0.547843695,0.001235962
64,83,32,0.135966301,0.470667601,0.523468971,0.001235962
64,84,8,0.14653945,0.451694965,0.51237011,0.000930786
64,84,16,0.14653945,0.439450979,0.497667789,0.001235962
64,84,24,0.14653945,0.440158844,0.500821352,0.001235962
64,84,32,0.14653945,0.429833889,0.523472786,0.001235962
64,85,8,0.162396908,0.479355812,0.520734549,0.000930786
64,85,16,0.162396908,0.46655345,0.521223307,0.001235962
64,85,24,0.162396908,0.466134071,0.536799908,0.001235962
64,85,32,0.162396908,0.468309164,0.528989315,0.001235962
64,86,8,0.154046535,0.504626751,0.572878599,0.000930786
64,86,16,0.154046535,0.482581139,0.542548418,0.001235962
64,86,24,0.154046535,0.496408463,0.548137426,0.001235962
64,86,32,0.154046535,0.473383188,0.531097174,0.001235962
64,87,8,0.152681351,0.487883806,0.550062895,0.000930786
64,87,16,0.152681351,0.501545668,0.584373474,0.001235962
64,87,24,0.152681351,0.494235754,0.549963236,0.001235962
64,87,32,0.152681351,0.495999813,0.567930222,0.001235962
64,88,8,0.149757624,0.51671648,0.573087454,0.000930786
64,88,16,0.149757624,0.487118721,0.580932617,0.001235962
64,88,24,0.149757624,0.524421692,0.575448275,0.001235962
64,88,32,0.149757624,0.52601099,0.56155467,0.001235962
64,89,8,0.153262854,0.517560959,0.604449987,0.000930786
64,89,16,0.153262854,0.505734682,0.583625555,0.001235962
64,89,24,0.153262854,0.56679368,0.617934942,0.001235962
64,89,32,0.153262854,0.544388771,0.59032774,0.001235962
64,90,8,0.15365386,0.559383154,0.61422658,0.000930786
64,90,16,0.15365386,0.538522005,0.606657267,0.001235962
64,90,24,0.15365386,0.543320656,0.654808521,0.001235962
64,90,32,0.15365386,0.560835361,0.624400854,0.001235962
64,91,8,0.183897257,0.561448574,0.628455162,0.000930786
64,91,16,0.183897257,0.558430195,0.629921198,0.001235962
64,91,24,0.183897257,0.556571245,0.658498526,0.001235962
64,91,32,0.183897257,0.560001135,0.641630411,0.001235962
64,92,8,0.143957138,0.57075429,0.675819635,0.000930786
64,92,16,0.143957138,0.603852034,0.668641806,0.001235962
64,92,24,0.143957138,0.572086334,0.668815374,0.001235962
64,92,32,0.143957138,0.581640959,0.654330254,0.001235962
64,93,8,0.174973726,0.614293337,0.675646544,0.000930786
64,93,16,0.174973726,0.612820148,0.71900177,0.001235962
64,93,24,0.174973726,0.649985313,0.737646818,0.001235962
64,93,32,0.174973726,0.623417139,0.711043835,0.001235962
64,94,8,0.159684896,0.634663582,0.730799675,0.000930786
64,94,16,0.159684896,0.60300231,0.721079111,0.001235962
64,94,24,0.159684896,0.613111734,0.683921814,0.001235962
64,94,32,0.159684896,0.590771437,0.685603857,0.001235962
64,95,8,0.162581444,0.671283007,0.743666649,0.000930786
64,95,16,0.162581444,0.642039537,0.760134935,0.001235962
64,95,24,0.162581444,0.647849798,0.713306427,0.001235962
64,95,32,0.162581444,0.637386084,0.716311216,0.001235962
64,96,8,0.172114134,0.660702467,0.780855894,0.000930786
64,96,16,0.172114134,0.726394653,0.787715435,0.001235962
64,96,24,0.172114134,0.663066149,0.750620127,0.001235962
64,96,32,0.172114134,0.670752525,0.768215179,0.001235962
64,97,8,0.184516668,0.705774784,0.804740667,0.000930786
64,97,16,0.184516668,0.680238962,0.774330854,0.001235962
64,97,24,0.184516668,0.700890541,0.820058584,0.001235962
64,97,32,0.184516668,0.764163494,0.819478273,0.001235962
64,98,8,0.202322006,0.708004713,0.793413401,0.000930786
64,98,16,0.202322006,0.690963507,0.795687914,0.001235962
64,98,24,0.202322006,0.712009907,0.858709574,0.001235962
64,98,32,0.202322006,0.725399017,0.79803133,0.001235962
64,99,8,0.165062189,0.725504637,0.847582817,0.000930786
64,99,16,0.165062189,0.710535526,0.867599249,0.001235962
64,99,24,0.165062189,0.778032541,0.833240271,0.001235962
64,99,32,0.165062189,0.719535828,0.813079834,0.001235962
64,100,8,0.171238899,0.761258125,0.835610867,0.000930786
64,100,16,0.171238899,0.769612551,0.874809027,0.001235962
64,100,24,0.171238899,0.803041935,0.854529619,0.001235962
64,100,32,0.171238899,0.77654171,0.920726776,0.001235962
64,101,8,0.23909235,0.839821815,0.937399864,0.000930786
64,101,16,0.23909235,0.778651714,0.911579847,0.001235962
64,101,24,0.23909235,0.828620911,0.974274158,0.001235962
64,101,32,0.23909235,0.956761837,1.140643835,0.001235962
64,102,8,0.21377635,1.008928776,1.092258453,0.000930786
64,102,16,0.21377635,0.934892654,1.414453506,0.001235962
64,102,24,0.21377635,1.198086023,1.606906891,0.001235962
64,102,32,0.21377635,1.448857546,1.65501523,0.001235962
64,103,8,0.287815332,1.174697638,1.181223392,0.000930786
64,103,16,0.287815332,0.947622061,1.153370857,0.001235962
64,103,24,0.287815332,0.967275381,1.128216743,0.001235962
64,103,32,0.287815332,1.011763811,0.934595108,0.001235962
64,104,8,0.158392668,0.748948812,0.91687727,0.000930786
64,104,16,0.158392668,0.798920631,1.091515064,0.001235962
64,104,24,0.158392668,0.933594704,0.827852488,0.001235962
64,104,32,0.158392668,0.675428152,0.913585663,0.001235962
64,105,8,0.239098549,0.923506498,1.088759422,0.000930786
64,105,16,0.239098549,1.112172365,1.288673639,0.001235962
64,105,24,0.239098549,1.03884387,1.138779402,0.001235962
64,105,32,0.239098549,1.016269207,0.999944448,0.001235962
64,106,8,0.201943398,0.913489103,0.979517221,0.000930786
64,106,16,0.201943398,0.82585454,0.966564178,0.001235962
64,106,24,0.201943398,0.81142354,0.951498032,0.001235962
64,106,32,0.201943398,1.01834631,1.206165314,0.001235962
64,107,8,0.19906044,1.004428387,1.011225939,0.000930786
64,107,16,0.19906044,0.769851685,0.812044859,0.001235962
64,107,24,0.19906044,0.676742077,0.788149595,0.001235962
64,107,32,0.19906044,0.895310879,0.955476284,0.001235962
64,108,8,0.19441843,1.104231596,0.956058979,0.000930786
64,108,16,0.19441843,0.731854677,0.853694916,0.001235962
64,108,24,0.19441843,0.708397627,0.866470337,0.001235962
64,108,32,0.19441843,0.770323038,0.926507711,0.001235962
64,109,8,0.152191162,0.812506199,0.84495306,0.000930786
64,109,16,0.152191162,0.758281469,0.865274668,0.001235962
64,109,24,0.152191162,0.754201174,1.025249958,0.001235962
64,109,32,0.152191162,0.762645006,0.890814543,0.001235962
64,110,8,0.164303064,0.782062292,0.901085377,0.000930786
64,110,16,0.164303064,0.722851753,0.933076859,0.001235962
64,110,24,0.164303064,0.819470644,0.974375248,0.001235962
64,110,32,0.164303064,0.723922968,0.777806044,0.001235962
64,111,8,0.140772104,0.699862242,0.824334383,0.000930786
64,111,16,0.140772104,0.699281931,0.800510883,0.001235962
64,111,24,0.140772104,0.698589087,0.797494173,0.001235962
64,111,32,0.140772104,0.743655443,0.817626953,0.001235962
64,112,8,0.137993097,0.73196888,0.816684723,0.000930786
64,112,16,0.137993097,0.714125395,0.808380365,0.001235962
64,112,24,0.137993097,0.714258194,0.829459906,0.001235962
64,112,32,0.137993097,0.780134439,0.874801636,0.001235962
64,113,8,0.159775972,0.839705706,0.958442688,0.000930786
64,113,16,0.159775972,0.779527664,0.900220394,0.001235962
64,113,24,0.159775972,0.758649349,0.835428715,0.001235962
64,113,32,0.159775972,0.736911058,0.851986647,0.001235962
64,114,8,0.143430948,0.764356136,0.871539354,0.000930786
64,114,16,0.143430948,0.768025875,0.862065554,0.001235962
64,114,24,0.143430948,0.790889025,0.865343809,0.001235962
64,114,32,0.143430948,0.75503087,0.85672617,0.001235962
64,115,8,0.147953987,0.796791077,0.8715837,0.000930786
64,115,16,0.147953987,0.763077259,0.879961014,0.001235962
64,115,24,0.147953987,0.761049509,0.887107372,0.001235962
64,115,32,0.147953987,0.791725874,0.881415129,0.001235962
64,116,8,0.135339022,0.7842381,0.904109001,0.000930786
64,116,16,0.135339022,0.802663326,0.918760061,0.001235962
64,116,24,0.135339022,0.811053991,0.908282518,0.001235962
64,116,32,0.135339022,0.800420523,0.906844378,0.001235962
64,117,8,0.131138802,0.806420565,1.03597188,0.000930786
64,117,16,0.131138802,0.845100164,0.91603303,0.001235962
64,117,24,0.131138802,0.801746368,0.917763233,0.001235962
64,117,32,0.131138802,0.808413506,0.953703642,0.001235962
64,118,8,0.161194563,0.868625879,0.965480804,0.000930786
64,118,16,0.161194563,0.83122468,0.955094099,0.001235962
64,118,24,0.161194563,0.850269318,0.975568295,0.001235962
64,118,32,0.161194563,0.843108654,0.961127996,0.001235962
64,119,8,0.130640507,0.863634348,0.999240398,0.000930786
64,119,16,0.130640507,0.867349386,0.985639572,0.001235962
64,119,24,0.130640507,0.84895587,1.117438078,0.001235962
64,119,32,0.130640507,1.037344933,1.192216396,0.001235962
64,120,8,0.162022591,1.235846519,1.41759038,0.000930786
64,120,16,0.162022591,1.028582811,1.125532866,0.001235962
64,120,24,0.162022591,0.871389866,1.03096056,0.001235962
64,120,32,0.162022591,0.877128363,0.999828815,0.001235962
64,121,8,0.146285534,0.929384708,1.017977953,0.000930786
64,121,16,0.146285534,0.881706715,1.004220247,0.001235962
64,121,24,0.146285534,0.889553308,1.037744761,0.001235962
64,121,32,0.146285534,0.894121647,1.011668921,0.001235962
64,122,8,0.152154446,0.911405802,1.040187597,0.000930786
64,122,16,0.152154446,0.923983335,1.039619207,0.001235962
64,122,24,0.152154446,0.906682491,1.038320541,0.001235962
64,122,32,0.152154446,0.983711958,1.143375158,0.001235962
64,123,8,0.149455547,1.017582655,1.136686325,0.000930786
64,123,16,0.149455547,0.958310127,1.159557104,0.001235962
64,123,24,0.149455547,1.054505348,1.154136658,0.001235962
64,123,32,0.149455547,0.963931322,1.149723053,0.001235962
64,124,8,0.157010317,1.03930521,1.180918217,0.000930786
64,124,16,0.157010317,0.992990255,1.205304861,0.001235962
64,124,24,0.157010317,1.241900682,1.292830944,0.001235962
64,124,32,0.157010317,0.953299046,1.080279827,0.001235962
64,125,8,0.150675535,0.970852375,1.129046679,0.000930786
64,125,16,0.150675535,0.975606441,1.10323143,0.001235962
64,125,24,0.150675535,0.991492033,1.284707546,0.001235962
64,125,32,0.150675535,1.157557487,1.202782154,0.001235962
64,126,8,0.151216269,1.070514202,1.209081888,0.000930786
64,126,16,0.151216269,1.054702282,1.239497662,0.001235962
64,126,24,0.151216269,1.063093662,1.252713919,0.001235962
64,126,32,0.151216269,1.057240248,1.234901905,0.001235962
64,127,8,0.186551571,1.142690897,1.202085018,0.000930786
64,127,16,0.186551571,1.06221509,1.263484478,0.001235962
64,127,24,0.186551571,1.07096982,1.238111258,0.001235962
64,127,32,0.186551571,1.074109077,1.281711578,0.001235962
64,128,8,0.151041508,1.144636631,1.248986483,0.000930786
64,128,16,0.151041508,1.097792149,1.315450668,0.001235962
64,128,24,0.151041508,1.100774765,1.277525663,0.001235962
64,128,32,0.151041508,1.110836744,1.29565382,0.001235962
72,2,8,0.003011942,0.00015521,0.000152111,0.000930786
72,2,16,0.003011942,0.000263453,0.000265598,0.001235962
72,2,24,0.003011942,0.000176907,0.000184059,0.001235962
72,2,32,0.003011942,0.000314951,0.000259161,0.001235962
72,3,8,0.003424883,0.000238895,0.000272751,0.000930786
72,3,16,0.003424883,0.000356197,0.000381947,0.001235962
72,3,24,0.003424883,0.000226498,0.000268698,0.001235962
72,3,32,0.003424883,0.000259161,0.000254154,0.001235962
72,4,8,0.006575108,0.000296831,0.000330925,0.000930786
72,4,16,0.006575108,0.000302315,0.00031662,0.001235962
72,4,24,0.006575108,0.000300169,0.000318766,0.001235962
72,4,32,0.006575108,0.000303745,0.000323772,0.001235962
72,5,8,0.006802082,0.000678778,0.000545502,0.000930786
72,5,16,0.006802082,0.000537634,0.000460386,0.001235962
72,5,24,0.006802082,0.000533819,0.000636101,0.001235962
72,5,32,0.006802082,0.000515223,0.000506163,0.001235962
72,6,8,0.006219864,0.000656366,0.00067997,0.000930786
72,6,16,0.006219864,0.000640869,0.000687599,0.001235962
72,6,24,0.006219864,0.000908613,0.000820398,0.001235962
72,6,32,0.006219864,0.00062561,0.000700951,0.001235962
72,7,8,0.00840044,0.000778198,0.000834465,0.000930786
72,7,16,0.00840044,0.000776529,0.00083828,0.001235962
72,7,24,0.00840044,0.000789642,0.000894547,0.001235962
72,7,32,0.00840044,0.001019716,0.000867844,0.001235962
72,8,8,0.011953115,0.001064301,0.00128293,0.000930786
72,8,16,0.011953115,0.001283646,0.001390457,0.001235962
72,8,24,0.011953115,0.001439571,0.001215219,0.001235962
72,8,32,0.011953115,0.001192331,0.001211882,0.001235962
72,9,8,0.012290955,0.001378298,0.001446962,0.000930786
72,9,16,0.012290955,0.00132966,0.00140214,0.001235962
72,9,24,0.012290955,0.001335621,0.001399994,0.001235962
72,9,32,0.012290955,0.001358271,0.001399517,0.001235962
72,10,8,0.015502214,0.001688957,0.002105951,0.000930786
72,10,16,0.015502214,0.002122402,0.001945496,0.001235962
72,10,24,0.015502214,0.001765966,0.001982927,0.001235962
72,10,32,0.015502214,0.00178504,0.001890659,0.001235962
72,11,8,0.015340567,0.002090693,0.002589226,0.000930786
72,11,16,0.015340567,0.002581358,0.002491713,0.001235962
72,11,24,0.015340567,0.002278805,0.002432346,0.001235962
72,11,32,0.015340567,0.002296925,0.002444506,0.001235962
72,12,8,0.019885302,0.002723455,0.002949715,0.000930786
72,12,16,0.019885302,0.002645731,0.002919436,0.001235962
72,12,24,0.019885302,0.002869844,0.003202915,0.001235962
72,12,32,0.019885302,0.002869606,0.002966881,0.001235962
72,13,8,0.017286062,0.003384113,0.004110575,0.000930786
72,13,16,0.017286062,0.003762722,0.0039289,0.001235962
72,13,24,0.017286062,0.003532171,0.00394845,0.001235962
72,13,32,0.017286062,0.004060268,0.003971815,0.001235962
72,14,8,0.020847082,0.004196405,0.004880428,0.000930786
72,14,16,0.020847082,0.004127502,0.004660606,0.001235962
72,14,24,0.020847082,0.004415512,0.00488162,0.001235962
72,14,32,0.020847082,0.004302979,0.004667521,0.001235962
72,15,8,0.023695946,0.004566669,0.005324364,0.000930786
72,15,16,0.023695946,0.004936934,0.005316257,0.001235962
72,15,24,0.023695946,0.004740715,0.005678892,0.001235962
72,15,32,0.023695946,0.004846334,0.005258083,0.001235962
72,16,8,0.031706333,0.006266832,0.0068717,0.000930786
72,16,16,0.031706333,0.006215572,0.007215261,0.001235962
72,16,24,0.031706333,0.006201029,0.007210732,0.001235962
72,16,32,0.031706333,0.006386995,0.00704217,0.001235962
72,17,8,0.028487682,0.007173777,0.007800817,0.000930786
72,17,16,0.028487682,0.007147789,0.008002996,0.001235962
72,17,24,0.028487682,0.007153988,0.008049965,0.001235962
72,17,32,0.028487682,0.007480621,0.008341312,0.001235962
72,18,8,0.028849125,0.007742882,0.009760618,0.000930786
72,18,16,0.028849125,0.010710716,0.021478176,0.001235962
72,18,24,0.028849125,0.009450197,0.013534784,0.001235962
72,18,32,0.028849125,0.009629011,0.010080576,0.001235962
72,19,8,0.0402596,0.009946823,0.012304544,0.000930786
72,19,16,0.0402596,0.011050701,0.015181065,0.001235962
72,19,24,0.0402596,0.010999203,0.012076616,0.001235962
72,19,32,0.0402596,0.013882875,0.016024113,0.001235962
72,20,8,0.039970636,0.01220417,0.014217615,0.000930786
72,20,16,0.039970636,0.012223482,0.014051914,0.001235962
72,20,24,0.039970636,0.012402296,0.014304161,0.001235962
72,20,32,0.039970636,0.012791872,0.014049292,0.001235962
72,21,8,0.038332462,0.013641357,0.01591444,0.000930786
72,21,16,0.038332462,0.014325619,0.016608,0.001235962
72,21,24,0.038332462,0.014369488,0.015746117,0.001235962
72,21,32,0.038332462,0.014059782,0.015850544,0.001235962
72,22,8,0.042716503,0.016094208,0.018709898,0.000930786
72,22,16,0.042716503,0.016042233,0.018220186,0.001235962
72,22,24,0.042716503,0.016175032,0.017723799,0.001235962
72,22,32,0.042716503,0.015793085,0.017533779,0.001235962
72,23,8,0.047240019,0.017091274,0.019440889,0.000930786
72,23,16,0.047240019,0.016954899,0.019461632,0.001235962
72,23,24,0.047240019,0.017245293,0.019604445,0.001235962
72,23,32,0.047240019,0.017652035,0.019532204,0.001235962
72,24,8,0.042616129,0.019919157,0.022935629,0.000930786
72,24,16,0.042616129,0.019340038,0.022579193,0.001235962
72,24,24,0.042616129,0.019832134,0.02236414,0.001235962
72,24,32,0.042616129,0.019863367,0.02294445,0.001235962
72,25,8,0.045535803,0.021247387,0.024120092,0.000930786
72,25,16,0.045535803,0.020696402,0.024434566,0.001235962
72,25,24,0.045535803,0.021053553,0.024430513,0.001235962
72,25,32,0.045535803,0.021273136,0.023060322,0.001235962
72,26,8,0.044795036,0.023516178,0.029549837,0.000930786
72,26,16,0.044795036,0.029970646,0.034071207,0.001235962
72,26,24,0.044795036,0.026932001,0.030544519,0.001235962
72,26,32,0.044795036,0.02721262,0.030411959,0.001235962
72,27,8,0.067131281,0.026592493,0.031519413,0.000930786
72,27,16,0.067131281,0.027062178,0.032244444,0.001235962
72,27,24,0.067131281,0.027751684,0.030808449,0.001235962
72,27,32,0.067131281,0.026706934,0.031325102,0.001235962
72,28,8,0.053343058,0.029029608,0.03431654,0.000930786
72,28,16,0.053343058,0.029487133,0.034203053,0.001235962
72,28,24,0.053343058,0.030051947,0.034322739,0.001235962
72,28,32,0.053343058,0.030205727,0.034559488,0.001235962
72,29,8,0.054937363,0.032384634,0.038167715,0.000930786
72,29,16,0.054937363,0.032980919,0.03953433,0.001235962
72,29,24,0.054937363,0.03356123,0.043210745,0.001235962
72,29,32,0.054937363,0.040732145,0.04173398,0.001235962
72,30,8,0.057509661,0.038551807,0.045519352,0.000930786
72,30,16,0.057509661,0.037688255,0.044600248,0.001235962
72,30,24,0.057509661,0.037229776,0.043700695,0.001235962
72,30,32,0.057509661,0.038228989,0.042039633,0.001235962
72,31,8,0.056592703,0.04006362,0.046191454,0.000930786
72,31,16,0.056592703,0.039057732,0.046696186,0.001235962
72,31,24,0.056592703,0.039869785,0.047024965,0.001235962
72,31,32,0.056592703,0.039817095,0.045252085,0.001235962
72,32,8,0.06831336,0.040968657,0.046809196,0.000930786
72,32,16,0.06831336,0.039707184,0.046737671,0.001235962
72,32,24,0.06831336,0.040227175,0.046710253,0.001235962
72,32,32,0.06831336,0.040709019,0.047100067,0.001235962
72,33,8,0.062036514,0.043446064,0.050779581,0.000930786
72,33,16,0.062036514,0.043573856,0.052908659,0.001235962
72,33,24,0.062036514,0.044159174,0.052771807,0.001235962
72,33,32,0.062036514,0.04455328,0.051280975,0.001235962
72,34,8,0.058080196,0.047068119,0.055412292,0.000930786
72,34,16,0.058080196,0.046516418,0.054075003,0.001235962
